,Ward_number,Category,Gross_sum,Gross_mean
850,66,Emergency,1804095.0,902047.5
851,66,Ground Water,1998900.0,1998900.0
852,66,Gym,5887075.0,2943537.5
853,66,House Of Worship,2885795.0,961931.6666666666
854,66,Indira Canteen,1104635.0,368211.6666666667
855,66,Maintenance,5191506.0,576834.0
856,66,Park,4975159.0,2487579.5
857,66,Road,22056945.0,1696688.076923077
858,66,Samudhaya,2357000.0,1178500.0
859,66,School Or College,388380.0,194190.0
860,66,Sports,15714712.0,5238237.333333333
861,67,Drainage,129674881.0,2646426.1428571427
862,67,Drinking Water,1169160.0,1169160.0
863,67,Electricity,8062462.0,2687487.3333333335
864,67,Emergency,1304370.0,1304370.0
865,67,Footpath,13170096.0,4390032.0
866,67,Ground Water,10131632.0,3377210.6666666665
867,67,Gym,26354649.0,2635464.9
868,67,Health Care,17415957.0,3483191.4
869,67,House Of Worship,21336517.0,3556086.1666666665
870,67,Indira Canteen,1599472.0,1599472.0
871,67,Library,5343927.0,5343927.0
872,67,Maintenance,51808029.0,1786483.7586206896
873,67,Name,4552762.0,1517587.3333333333
874,67,Park,113808484.0,3924430.4827586208
875,67,Road,11921303.0,1986883.8333333333
876,67,School Or College,24859758.0,3551394.0
877,67,Skill,8478839.0,4239419.5
878,67,Sports,35861712.0,2109512.470588235
879,68,Drainage,198414569.0,4509422.0227272725
880,68,Drinking Water,1885562.0,942781.0
881,68,Electricity,15996479.0,3999119.75
882,68,Emergency,1959536.0,979768.0
883,68,Footpath,13063421.0,4354473.666666667
884,68,Ground Water,49098117.0,4091509.75
885,68,Gym,18903003.0,4725750.75
886,68,House Of Worship,134257487.0,4330886.677419355
887,68,Indira Canteen,96610.0,96610.0
888,68,Maintenance,10463789.0,1162643.2222222222
889,68,Name,490854.0,490854.0
890,68,Park,63576590.0,3178829.5
891,68,Road,103223807.0,3329800.2258064514
892,68,School Or College,21261588.0,3037369.714285714
893,68,Skill,9963448.0,9963448.0
894,68,Sports,9359793.0,2339948.25
895,69,C,7542036.0,3771018.0
896,69,Drainage,33276587.0,3697398.5555555555
897,69,Drinking Water,3340309.0,1670154.5
898,69,Electricity,98860.0,98860.0
899,69,Emergency,4930011.0,2465005.5
900,69,Ground Water,4703968.0,4703968.0
901,69,Maintenance,34517373.0,862934.325
902,69,Name,9883205.0,9883205.0
903,69,Poll,466974.0,466974.0
904,69,Road,23480461.0,7826820.333333333
905,69,School Or College,2999423.0,2999423.0
906,70,Drainage,343442946.0,7155061.375
907,70,Drinking Water,6331354.0,3165677.0
908,70,Emergency,2902481.0,1451240.5
909,70,Ground Water,929952.0,929952.0
910,70,House Of Worship,45609532.0,6515647.428571428
911,70,Indira Canteen,1667490.0,416872.5
912,70,Maintenance,10148760.0,563820.0
913,70,Name,2309645.0,2309645.0
914,70,Park,13084840.0,4361613.333333333
915,70,Poll,183180.0,183180.0
916,70,Road,15984980.0,3196996.0
917,70,School Or College,72518809.0,14503761.8
918,71,Drainage,294050237.0,5765690.9215686275
919,71,Drinking Water,1207972.0,1207972.0
920,71,Emergency,1021046.0,1021046.0
921,71,Ground Water,1030356.0,1030356.0
922,71,House Of Worship,40021792.0,5717398.857142857
923,71,Maintenance,17519376.0,922072.4210526316
924,71,Name,2592681.0,2592681.0
925,71,Park,4910050.0,4910050.0
926,71,Poll,159076.0,159076.0
927,71,Road,85419968.0,5338748.0
928,71,Samudhaya,5992387.0,5992387.0
929,71,School Or College,17535355.0,4383838.75
930,72,C,475000.0,475000.0
931,72,Drainage,311669137.0,10747211.620689655
932,72,Drinking Water,40178550.0,5022318.75
933,72,Electricity,120464.0,120464.0
934,72,Ground Water,42828795.0,5353599.375
935,72,House Of Worship,9873672.0,9873672.0
936,72,Indira Canteen,3467834.0,3467834.0
937,72,Library,8839499.0,8839499.0
938,72,Maintenance,63010108.0,1285920.5714285714
939,72,Park,10465777.0,2616444.25
940,72,Poll,283747.0,283747.0
941,72,Road,152322169.0,8960127.588235294
942,72,School Or College,86819070.0,6678390.0
943,72,Sports,98121.0,98121.0
944,73,Drainage,71916520.0,3785080.0
945,73,Drinking Water,3666968.0,3666968.0
946,73,Electricity,6683075.0,954725.0
947,73,Ground Water,19485439.0,2435679.875
948,73,Gym,5134508.0,2567254.0
949,73,House Of Worship,20355343.0,2035534.3
950,73,Indira Canteen,1988027.0,1988027.0
951,73,Maintenance,24589838.0,447087.9636363636
952,73,Name,2095263.0,2095263.0
953,73,Park,73885114.0,2547762.5517241377
954,73,Poll,388943.0,388943.0
955,73,Road,25371443.0,3171430.375
956,73,School Or College,2529540.0,2529540.0
957,73,Skill,5655583.0,2827791.5
958,73,Sports,98002.0,98002.0
959,73,Toilet,1306115.0,1306115.0
960,74,Drainage,127425369.0,3443928.891891892
961,74,Drinking Water,1504670.0,1504670.0
962,74,Electricity,1219695.0,1219695.0
963,74,Ground Water,7997713.0,3998856.5
964,74,Gym,7737135.0,3868567.5
965,74,Health Care,1715711.0,1715711.0
966,74,House Of Worship,33311424.0,5551904.0
967,74,Indira Canteen,1441773.0,720886.5
968,74,Maintenance,32758252.0,1724118.5263157894
969,74,Name,5439752.0,5439752.0
970,74,Park,5363892.0,1340973.0
971,74,Road,51239822.0,3659987.285714286
972,74,School Or College,49541648.0,8256941.333333333
973,74,Sports,1499297.0,1499297.0
974,75,Drainage,87688459.0,3023739.9655172415
975,75,Electricity,3997463.0,3997463.0
976,75,Emergency,12190343.0,2438068.6
977,75,Ground Water,15218111.0,2174015.8571428573
978,75,Gym,14561422.0,2912284.4
979,75,Health Care,1427376.0,1427376.0
980,75,House Of Worship,11276402.0,2255280.4
981,75,Maintenance,7095921.0,709592.1
982,75,Park,8683387.0,2894462.3333333335
983,75,Road,9449117.0,1574852.8333333333
984,75,School Or College,1413162.0,1413162.0
985,75,Skill,9963448.0,9963448.0
986,75,Sports,12306373.0,4102124.3333333335
987,76,C,13236180.0,3309045.0
988,76,Drainage,3502605.0,1167535.0
989,76,Drinking Water,946285.0,946285.0
990,76,Ground Water,1497570.0,1497570.0
991,76,House Of Worship,6793561.0,3396780.5
992,76,Maintenance,2518626.0,1259313.0
993,76,Name,954583.0,954583.0
994,76,Poll,355000.0,355000.0
995,76,Road,11891728.0,1081066.1818181819
996,76,Sports,1085770.0,361923.3333333333
997,77,Drainage,158023736.0,3854237.463414634
998,77,Drinking Water,9710149.0,1942029.8
999,77,Electricity,5187594.0,1729198.0
1000,77,Emergency,1991555.0,1991555.0
1001,77,Footpath,13986210.0,4662070.0
1002,77,Health Care,19810871.0,6603623.666666667
1003,77,House Of Worship,44043414.0,2446856.3333333335
1004,77,Indira Canteen,2198489.0,732829.6666666666
1005,77,Maintenance,5250855.0,437571.25
1006,77,Name,3098445.0,1549222.5
1007,77,Park,5717559.0,1429389.75
1008,77,Road,50600951.0,2200041.347826087
1009,77,School Or College,1043899.0,521949.5
1010,77,Skill,1949000.0,1949000.0
1011,77,Sports,4999900.0,4999900.0
1012,77,Toilet,12475607.0,6237803.5
1013,78,Drainage,208679630.0,4536513.695652174
1014,78,Electricity,23237671.0,3872945.1666666665
1015,78,Footpath,19160899.0,3193483.1666666665
1016,78,Ground Water,3915185.0,1957592.5
1017,78,Gym,3989660.0,1994830.0
1018,78,Indira Canteen,498353.0,498353.0
1019,78,Maintenance,7697297.0,549806.9285714285
1020,78,Name,1993880.0,1993880.0
1021,78,Park,21856951.0,3642825.1666666665
1022,78,Road,112957548.0,4034198.1428571427
1023,78,School Or College,9978300.0,4989150.0
1024,78,Skill,3987681.0,3987681.0
1025,78,Sports,10750221.0,3583407.0
1026,78,Toilet,966226.0,966226.0
1027,79,C,93945831.0,9394583.1
1028,79,Drainage,69183609.0,3007983.0
1029,79,Drinking Water,6438660.0,1609665.0
1030,79,Electricity,10083298.0,1680549.6666666667
1031,79,Emergency,1424480.0,474826.6666666667
1032,79,Footpath,4465852.0,4465852.0
1033,79,Ground Water,11654525.0,3884841.6666666665
1034,79,Gym,8172662.0,4086331.0
1035,79,Health Care,8594672.0,2148668.0
1036,79,House Of Worship,1424788.0,712394.0
1037,79,Indira Canteen,1498083.0,1498083.0
1038,79,Library,1956988.0,978494.0
1039,79,Maintenance,29157952.0,1166318.08
1040,79,Name,1999456.0,1999456.0
1041,79,Park,7491200.0,7491200.0
1042,79,Poll,156669.0,156669.0
1043,79,Road,43488026.0,2070858.380952381
1044,79,School Or College,11063050.0,1843841.6666666667
1045,79,Skill,4782887.0,4782887.0
1046,79,Sports,4998000.0,4998000.0
1047,79,Toilet,560906.0,560906.0
1048,80,C,9878850.0,9878850.0
1049,80,Drainage,108532425.0,7752316.071428572
1050,80,Electricity,14977151.0,4992383.666666667
1051,80,Emergency,944152.0,944152.0
1052,80,Footpath,1436934.0,1436934.0
1053,80,Gym,1998940.0,1998940.0
1054,80,Maintenance,7017998.0,779777.5555555555
1055,80,Park,43951899.0,4883544.333333333
1056,80,Poll,198514.0,198514.0
1057,80,Road,19835764.0,3305960.6666666665
1058,80,School Or College,2493610.0,2493610.0
1059,80,Sports,10223468.0,5111734.0
1060,81,Drainage,253268313.0,6845089.540540541
1061,81,Drinking Water,13362612.0,4454204.0
1062,81,Electricity,2193734.0,1096867.0
1063,81,Emergency,3119290.0,3119290.0
1064,81,Footpath,714754.0,714754.0
1065,81,Ground Water,1570253.0,1570253.0
1066,81,House Of Worship,397871.0,397871.0
1067,81,Indira Canteen,1660154.0,553384.6666666666
1068,81,Maintenance,8179570.0,1635914.0
1069,81,Name,1016161.0,1016161.0
1070,81,Road,92103391.0,6578813.642857143
1071,82,C,15917037.0,7958518.5
1072,82,Drainage,223063035.0,3540683.095238095
1073,82,Drinking Water,1138506.0,1138506.0
1074,82,Electricity,9024771.0,1128096.375
1075,82,Ground Water,17045355.0,4261338.75
1076,82,House Of Worship,27751926.0,2522902.3636363638
1077,82,Indira Canteen,1167819.0,389273.0
1078,82,Maintenance,10977872.0,1219763.5555555555
1079,82,Park,4602498.0,2301249.0
1080,82,Road,36209133.0,4023237.0
1081,82,School Or College,6584270.0,1316854.0
1082,82,Sports,1332148.0,1332148.0
1083,83,Drainage,119080977.0,4580037.576923077
1084,83,Drinking Water,6888692.0,1377738.4
1085,83,Electricity,707918.0,707918.0
1086,83,Emergency,122844.0,122844.0
1087,83,Ground Water,11051578.0,1841929.6666666667
1088,83,House Of Worship,8566104.0,8566104.0
1089,83,Indira Canteen,923184.0,307728.0
1090,83,Maintenance,7771097.0,1554219.4
1091,83,Poll,189941.0,94970.5
1092,83,Road,26393767.0,2199480.5833333335
1093,83,Sports,88076.0,88076.0
1094,83,Toilet,456930.0,456930.0
1095,84,Drainage,176318672.0,5185843.294117647
1096,84,Drinking Water,5575190.0,1115038.0
1097,84,Electricity,53358279.0,4104483.0
1098,84,Ground Water,32816644.0,4102080.5
1099,84,House Of Worship,36772416.0,6128736.0
1100,84,Indira Canteen,973296.0,324432.0
1101,84,Maintenance,10727767.0,1532538.142857143
1102,84,Poll,162169.0,81084.5
1103,84,Road,75410511.0,2600362.4482758623
1104,84,Samudhaya,1846821.0,923410.5
1105,84,School Or College,3999789.0,3999789.0
1106,85,Drainage,77817459.0,1729276.8666666667
1107,85,Drinking Water,4020273.0,1340091.0
1108,85,Electricity,8559135.0,2853045.0
1109,85,Emergency,1678145.0,839072.5
1110,85,Ground Water,5975095.0,1493773.75
1111,85,House Of Worship,498192.0,498192.0
1112,85,Indira Canteen,7483856.0,1870964.0
1113,85,Maintenance,16609792.0,1660979.2
1114,85,Name,1040793.0,1040793.0
1115,85,Road,19710481.0,1516190.8461538462
1116,85,School Or College,11619275.0,3873091.6666666665
1117,86,C,3699262.0,3699262.0
1118,86,Drainage,130884062.0,2617681.24
1119,86,Drinking Water,5161933.0,2580966.5
1120,86,Electricity,1169335.0,584667.5
1121,86,Ground Water,18147151.0,6049050.333333333
1122,86,House Of Worship,45881932.0,3058795.466666667
1123,86,Indira Canteen,1352503.0,676251.5
1124,86,Maintenance,11783520.0,1683360.0
1125,86,Name,765866.0,765866.0
1126,86,Poll,229839.0,114919.5
1127,86,Road,10908911.0,1363613.875
1128,86,Samudhaya,9247819.0,9247819.0
1129,86,School Or College,8363565.0,2090891.25
1130,86,Sports,88705.0,88705.0
1131,87,Drainage,62307900.0,2709039.1304347827
1132,87,Drinking Water,8168759.0,4084379.5
1133,87,Electricity,183990.0,91995.0
1134,87,Emergency,10609968.0,3536656.0
1135,87,Ground Water,1041049.0,1041049.0
1136,87,Gym,3902491.0,1951245.5
1137,87,Indira Canteen,89827.0,89827.0
1138,87,Maintenance,5297064.0,1324266.0
1139,87,Road,22649695.0,4529939.0
1140,88,Drainage,184872218.0,3488155.0566037735
1141,88,Drinking Water,1345500.0,1345500.0
1142,88,Electricity,686003.0,686003.0
1143,88,Emergency,2784115.0,696028.75
1144,88,Footpath,1409695.0,1409695.0
1145,88,House Of Worship,4414942.0,4414942.0
1146,88,Indira Canteen,2375897.0,2375897.0
1147,88,Maintenance,10147300.0,676486.6666666666
1148,88,Name,891593.0,891593.0
1149,88,Poll,237364.0,237364.0
1150,88,Road,20102345.0,3350390.8333333335
1151,89,Drainage,19337350.0,2417168.75
1152,89,Drinking Water,16419750.0,4104937.5
1153,89,Ground Water,16888010.0,3377602.0
1154,89,Gym,4844440.0,2422220.0
1155,89,Health Care,2312555.0,770851.6666666666
1156,89,House Of Worship,10180110.0,2545027.5
1157,89,Indira Canteen,2127670.0,2127670.0
1158,89,Maintenance,10003304.0,555739.1111111111
1159,89,Name,957340.0,957340.0
1160,89,Poll,218600.0,218600.0
1161,89,Road,15032345.0,3758086.25
1162,90,Drainage,94793074.0,4308776.090909091
1163,90,Drinking Water,2854008.0,1427004.0
1164,90,Electricity,3476100.0,1158700.0
1165,90,Emergency,1965154.0,1965154.0
1166,90,Ground Water,930645.0,930645.0
1167,90,Maintenance,14258995.0,950599.6666666666
1168,90,Poll,242259.0,242259.0
1169,90,Road,8575767.0,1429294.5
1170,91,Drainage,45036475.0,3002431.6666666665
1171,91,Footpath,13940537.0,4646845.666666667
1172,91,Ground Water,441091.0,441091.0
1173,91,Health Care,196767.0,196767.0
1174,91,House Of Worship,10474995.0,10474995.0
1175,91,Indira Canteen,2697487.0,2697487.0
1176,91,Maintenance,7001158.0,3500579.0
1177,91,Park,5071272.0,5071272.0
1178,91,Poll,242346.0,242346.0
1179,91,Road,33539627.0,1972919.2352941176
1180,91,School Or College,7141894.0,2380631.3333333335
1181,92,Drainage,72421439.0,2194589.0606060605
1182,92,Emergency,1882784.0,1882784.0
1183,92,Ground Water,977453.0,977453.0
1184,92,House Of Worship,15228844.0,3045768.8
1185,92,Indira Canteen,1747449.0,1747449.0
1186,92,Maintenance,18283646.0,731345.84
1187,92,Name,5278342.0,1759447.3333333333
1188,92,Park,174110.0,174110.0
1189,92,Poll,242900.0,242900.0
1190,92,Road,77280590.0,1797223.0232558139
1191,92,Sports,1270532.0,423510.6666666667
1192,93,Drainage,45634076.0,1825363.04
1193,93,Drinking Water,6473138.0,3236569.0
1194,93,Emergency,3877400.0,1938700.0
1195,93,Footpath,10667994.0,3555998.0
1196,93,Ground Water,3500000.0,3500000.0
1197,93,Health Care,10911831.0,5455915.5
1198,93,House Of Worship,9301528.0,1162691.0
1199,93,Indira Canteen,1049000.0,1049000.0
1200,93,Maintenance,1190129.0,396709.6666666667
1201,93,Name,997400.0,997400.0
1202,93,Park,10895720.0,1815953.3333333333
1203,93,Poll,98102.0,98102.0
1204,93,Road,21232953.0,2123295.3
1205,94,Drainage,54415364.0,5441536.4
1206,94,Drinking Water,422667.0,422667.0
1207,94,Electricity,14114401.0,3528600.25
1208,94,Footpath,11091777.0,11091777.0
1209,94,Ground Water,1500000.0,750000.0
1210,94,Health Care,3993942.0,1996971.0
1211,94,House Of Worship,1741245.0,870622.5
1212,94,Maintenance,10071136.0,402845.44
1213,94,Name,1973054.0,986527.0
1214,94,Park,20806010.0,2600751.25
1215,94,Road,7577615.0,1262935.8333333333
1216,94,Samudhaya,7285236.0,7285236.0
1217,94,School Or College,20613191.0,6871063.666666667
1218,95,Drainage,84849961.0,4040474.3333333335
1219,95,Drinking Water,3464648.0,692929.6
1220,95,Emergency,3226909.0,358545.44444444444
1221,95,Footpath,7923739.0,1980934.75
1222,95,Ground Water,13796487.0,1254226.0909090908
1223,95,House Of Worship,10350544.0,2070108.8
1224,95,Indira Canteen,98773.0,98773.0
1225,95,Maintenance,6297689.0,629768.9
1226,95,Road,56746509.0,3546656.8125
1227,95,School Or College,4380662.0,1460220.6666666667
1228,95,Sports,2031249.0,2031249.0
1229,95,Toilet,16864406.0,2409200.8571428573
1230,96,C,884846.0,884846.0
1231,96,Drainage,160674830.0,3651700.6818181816
1232,96,Drinking Water,3490739.0,1745369.5
1233,96,Emergency,3779933.0,1259977.6666666667
1234,96,Footpath,3999678.0,1999839.0
1235,96,Ground Water,18877370.0,3146228.3333333335
1236,96,House Of Worship,9741413.0,4870706.5
1237,96,Name,3320120.0,830030.0
1238,96,Park,9220068.0,4610034.0
1239,96,Road,66891607.0,3934800.411764706
1240,96,School Or College,4700017.0,2350008.5
1241,96,Toilet,9979879.0,9979879.0
1242,97,Drainage,46693482.0,2918342.625
1243,97,Drinking Water,980633.0,980633.0
1244,97,Electricity,932264.0,310754.6666666667
1245,97,Emergency,5266777.0,1755592.3333333333
1246,97,Ground Water,714900.0,714900.0
1247,97,Health Care,1498415.0,1498415.0
1248,97,Library,800000.0,800000.0
1249,97,Maintenance,7691636.0,699239.6363636364
1250,97,Name,867220.0,867220.0
1251,97,Park,357087.0,178543.5
1252,97,Road,45766505.0,2860406.5625
1253,97,Samudhaya,5849061.0,5849061.0
1254,97,School Or College,8633365.0,2877788.3333333335
1255,97,Toilet,1953150.0,1953150.0
1256,98,Drainage,69346065.0,4079180.294117647
1257,98,Electricity,29726353.0,14863176.5
1258,98,Ground Water,1486620.0,1486620.0
1259,98,House Of Worship,39314247.0,19657123.5
1260,98,Indira Canteen,98793.0,98793.0
1261,98,Maintenance,3248194.0,1624097.0
1262,98,Name,4656236.0,4656236.0
1263,98,Park,54188215.0,10837643.0
1264,98,Road,17848900.0,2549842.8571428573
1265,98,School Or College,2641844.0,1320922.0
1266,99,Drainage,109024705.0,4037952.037037037
1267,99,Drinking Water,5634639.0,2817319.5
1268,99,Electricity,51959631.0,7422804.428571428
1269,99,Emergency,1579600.0,1579600.0
1270,99,Footpath,3444800.0,1722400.0
1271,99,House Of Worship,981828.0,981828.0
1272,99,Indira Canteen,3193662.0,1596831.0
1273,99,Maintenance,6700831.0,558402.5833333334
1274,99,Park,3199441.0,1599720.5
1275,99,Road,35856806.0,3984089.5555555555
1276,100,Drainage,129557517.0,6169405.571428572
1277,100,Drinking Water,1472400.0,1472400.0
1278,100,Emergency,5553402.0,1851134.0
1279,100,Ground Water,2905466.0,2905466.0
1280,100,Gym,2991289.0,2991289.0
1281,100,Maintenance,4593738.0,459373.8
1282,100,Park,191521.0,191521.0
1283,100,Road,7890956.0,1578191.2
1284,100,School Or College,24877430.0,8292476.666666667
1285,100,Sports,22978238.0,7659412.666666667
1286,101,Drainage,100161148.0,4769578.476190476
1287,101,Drinking Water,2530615.0,1265307.5
1288,101,Emergency,8568604.0,1713720.8
1289,101,Ground Water,11466351.0,5733175.5
1290,101,Health Care,5539727.0,5539727.0
1291,101,House Of Worship,371562.0,371562.0
1292,101,Indira Canteen,1992427.0,1992427.0
1293,101,Maintenance,5479786.0,608865.1111111111
1294,101,Name,9799000.0,9799000.0
1295,101,Park,49366411.0,12341602.75
1296,101,Road,31328370.0,4475481.428571428
1297,101,School Or College,25790077.0,5158015.4
1298,102,Drainage,243199929.0,5527271.113636363
1299,102,Drinking Water,4791583.0,2395791.5
1300,102,Electricity,10466733.0,1744455.5
1301,102,Emergency,3587484.0,1195828.0
1302,102,Ground Water,35443833.0,3938203.6666666665
1303,102,Gym,7925559.0,7925559.0
1304,102,House Of Worship,60650676.0,4665436.615384615
1305,102,Indira Canteen,2499353.0,2499353.0
1306,102,Maintenance,21640009.0,3091429.8571428573
1307,102,Name,2204872.0,2204872.0
1308,102,Park,6670252.0,2223417.3333333335
1309,102,Road,19909328.0,3981865.6
1310,102,School Or College,58692419.0,6521379.888888889
1311,102,Skill,9963448.0,9963448.0
1312,102,Sports,8285528.0,8285528.0
1313,103,Drainage,184941023.0,3934915.3829787234
1314,103,Drinking Water,24489813.0,8163271.0
1315,103,Electricity,4212627.0,1404209.0
1316,103,Emergency,4007881.0,2003940.5
1317,103,Ground Water,50260961.0,4569178.2727272725
1318,103,Gym,7967061.0,1991765.25
1319,103,Health Care,15682844.0,7841422.0
1320,103,House Of Worship,9984754.0,1996950.8
1321,103,Indira Canteen,4495745.0,4495745.0
1322,103,Maintenance,11049706.0,1004518.7272727273
1323,103,Name,2369525.0,2369525.0
1324,103,Park,23067795.0,3295399.285714286
1325,103,Poll,1230150.0,1230150.0
1326,103,Road,78145098.0,3721195.1428571427
1327,103,School Or College,16664477.0,5554825.666666667
1328,103,Skill,715180.0,715180.0
1329,103,Sports,27414450.0,9138150.0
1330,103,Waste Management,1815218.0,1815218.0
1331,104,Drainage,19601970.0,2177996.6666666665
1332,104,Drinking Water,1468306.0,1468306.0
1333,104,Electricity,28600511.0,4085787.285714286
1334,104,Ground Water,7438204.0,1859551.0
1335,104,Health Care,60592954.0,6732550.444444444
1336,104,Indira Canteen,2009195.0,1004597.5
1337,104,Maintenance,10091478.0,1009147.8
1338,104,Park,22638082.0,3773013.6666666665
1339,104,Road,25799206.0,4299867.666666667
1340,104,School Or College,6437385.0,1609346.25
1341,104,Sports,111730997.0,5586549.85
1342,105,Drainage,57343559.0,4095968.5
1343,105,Drinking Water,3468233.0,1734116.5
1344,105,Electricity,28604933.0,4086419.0
1345,105,Emergency,3742209.0,1871104.5
1346,105,Ground Water,35504810.0,3944978.888888889
1347,105,Health Care,112194124.0,37398041.333333336
1348,105,Indira Canteen,97251.0,97251.0
1349,105,Maintenance,15083354.0,1077382.4285714286
1350,105,Park,6964935.0,3482467.5
1351,105,Road,7372668.0,1843167.0
1352,105,School Or College,14790950.0,7395475.0
1353,105,Sports,6222031.0,6222031.0
1354,105,Toilet,1915315.0,957657.5
1355,106,Drainage,110868639.0,4264178.423076923
1356,106,Drinking Water,1110392.0,1110392.0
1357,106,Electricity,69800.0,69800.0
1358,106,Emergency,5695883.0,1898627.6666666667
1359,106,Footpath,9994187.0,4997093.5
1360,106,Ground Water,4988750.0,4988750.0
1361,106,Indira Canteen,2096013.0,1048006.5
1362,106,Maintenance,18783665.0,1173979.0625
1363,106,Name,932017.0,932017.0
1364,106,Park,7487057.0,3743528.5
1365,106,Road,27708816.0,3958402.285714286
1366,106,School Or College,1953173.0,1953173.0
1367,106,Sports,316062.0,316062.0
1368,107,Drainage,143111649.0,2700219.7924528304
1369,107,Electricity,39087833.0,9771958.25
1370,107,Emergency,1981880.0,1981880.0
1371,107,Ground Water,399233.0,399233.0
1372,107,Health Care,4977867.0,4977867.0
1373,107,House Of Worship,4953401.0,2476700.5
1374,107,Maintenance,1466441.0,293288.2
1375,107,Name,3995216.0,1997608.0
1376,107,Park,43945715.0,4394571.5
1377,107,Road,50633251.0,3894865.4615384615
1378,107,School Or College,2041067.0,2041067.0
1379,107,Sports,4955787.0,4955787.0
1380,108,Drainage,56915555.0,5174141.363636363
1381,108,Drinking Water,1130480.0,1130480.0
1382,108,Electricity,342975.0,342975.0
1383,108,Emergency,1782900.0,1782900.0
1384,108,Gym,1998517.0,1998517.0
1385,108,Maintenance,6856474.0,1142745.6666666667
1386,108,Park,2993209.0,1496604.5
1387,108,Road,27908269.0,1860551.2666666666
1388,108,School Or College,25712200.0,25712200.0
1389,109,Drainage,31960888.0,1682152.0
1390,109,Drinking Water,422585.0,422585.0
1391,109,Emergency,5980919.0,1993639.6666666667
1392,109,Footpath,1806143.0,903071.5
1393,109,Ground Water,6273309.0,2091103.0
1394,109,House Of Worship,3369916.0,1684958.0
1395,109,Indira Canteen,2161681.0,1080840.5
1396,109,Maintenance,6987252.0,776361.3333333334
1397,109,Road,23809481.0,1587298.7333333334
1398,109,School Or College,9893060.0,9893060.0
1399,110,Drainage,50506658.0,4208888.166666667
1400,110,Drinking Water,2946362.0,1473181.0
1401,110,Electricity,3690806.0,615134.3333333334
1402,110,Ground Water,1467947.0,1467947.0
1403,110,Health Care,167734.0,167734.0
1404,110,House Of Worship,2969660.0,1484830.0
1405,110,Maintenance,27978034.0,1036223.4814814815
1406,110,Park,24899630.0,4149938.3333333335
1407,110,Poll,122538.0,122538.0
1408,110,Road,64212953.0,2791867.5217391304
1409,110,School Or College,23851335.0,5962833.75
1410,110,Sports,4492497.0,4492497.0
1411,110,Toilet,2154700.0,2154700.0
1412,111,Drainage,9728830.0,3242943.3333333335
1413,111,Electricity,8071084.0,1008885.5
1414,111,Emergency,5278160.0,1319540.0
1415,111,Ground Water,1855890.0,1855890.0
1416,111,House Of Worship,383660.0,383660.0
1417,111,Indira Canteen,1571450.0,1571450.0
1418,111,Maintenance,20442777.0,552507.4864864865
1419,111,Name,2282320.0,2282320.0
1420,111,Park,9978500.0,4989250.0
1421,111,Poll,216530.0,216530.0
1422,111,Road,27826039.0,4637673.166666667
1423,111,Sports,978555.0,489277.5
1424,112,Drainage,55468820.0,3262871.7647058824
1425,112,Drinking Water,8374480.0,1674896.0
1426,112,Electricity,15875092.0,1984386.5
1427,112,Ground Water,5397610.0,1799203.3333333333
1428,112,Gym,16769600.0,5589866.666666667
1429,112,Health Care,2084960.0,1042480.0
1430,112,House Of Worship,1987871.0,1987871.0
1431,112,Indira Canteen,2969500.0,2969500.0
1432,112,Maintenance,8043623.0,536241.5333333333
1433,112,Name,5610520.0,1870173.3333333333
1434,112,Park,76531635.0,5887048.846153846
1435,112,Poll,262880.0,262880.0
1436,112,Road,48880037.0,2875296.294117647
1437,112,School Or College,1904880.0,952440.0
1438,112,Sports,15566394.0,5188798.0
1439,113,Drainage,161998033.0,5225743.0
1440,113,Drinking Water,3821010.0,1910505.0
1441,113,Electricity,1041264.0,1041264.0
1442,113,Emergency,4140707.0,690117.8333333334
1443,113,Footpath,7106593.0,1776648.25
1444,113,Ground Water,19606627.0,6535542.333333333
1445,113,House Of Worship,21285153.0,7095051.0
1446,113,Indira Canteen,4214859.0,2107429.5
1447,113,Maintenance,9151403.0,1307343.2857142857
1448,113,Name,2420306.0,2420306.0
1449,113,Poll,199492.0,199492.0
1450,113,Road,95940328.0,4797016.4
1451,113,Sports,9655522.0,9655522.0
1452,114,Drainage,12577130.0,3144282.5
1453,114,Ground Water,1993990.0,1993990.0
1454,114,House Of Worship,5045220.0,2522610.0
1455,114,Indira Canteen,1199490.0,1199490.0
1456,114,Maintenance,15245878.0,952867.375
1457,114,Park,2989780.0,1494890.0
1458,114,Road,3752810.0,1876405.0
1459,114,School Or College,6992480.0,3496240.0
1460,114,Sports,6863745.0,3431872.5
1461,115,Drainage,27139831.0,3877118.714285714
1462,115,Drinking Water,1570340.0,1570340.0
1463,115,Ground Water,16863215.0,4215803.75
1464,115,Gym,13235270.0,3308817.5
1465,115,Indira Canteen,1999920.0,1999920.0
1466,115,Maintenance,3293272.0,470467.4285714286
1467,115,Park,6965230.0,3482615.0
1468,115,Poll,218240.0,218240.0
1469,115,Road,74510440.0,4656902.5
1470,115,Sports,2738340.0,2738340.0
1471,116,Drainage,27899020.0,3985574.285714286
1472,116,Drinking Water,3185920.0,3185920.0
1473,116,Electricity,372750.0,372750.0
1474,116,Footpath,9507280.0,9507280.0
1475,116,Ground Water,14653900.0,2442316.6666666665
1476,116,House Of Worship,3608250.0,1804125.0
1477,116,Indira Canteen,2195960.0,2195960.0
1478,116,Maintenance,10938375.0,546918.75
